date,Open,High,Low,Close,Volume,mean_volume
2018-02-14,0.00095027,0.00097653,0.00093095,0.00097004,13929631.3358,13929631.3358
2018-02-15,0.0009702,0.00097431,0.00093852,0.00097281,7575877.9302,7575877.9302
2018-02-16,0.00097431,0.00099911,0.00094098,0.00097333,16001735.8755,16001735.8755
2018-02-17,0.00097335,0.00143,0.00095,0.00135308,6437955.1071,6437955.1071
2018-02-18,0.00135308,0.00135734,0.00119736,0.00133606,17691097.9784,17691097.9784
2018-02-19,0.00133589,0.00133625,0.001075,0.00115877,12445864.0819,12445864.0819
2018-02-20,0.00115879,0.00115881,0.00095101,0.00102365,7354746.491,7354746.491
2018-02-21,0.00102366,0.00103,0.00095,0.00101626,10099082.6138,10099082.6138
2018-02-22,0.00101552,0.00101998,0.00095898,0.00096427,12913807.5156,12913807.5156
2018-02-23,0.00096413,0.00099999,0.00089698,0.00099657,9626260.4052,9626260.4052
2018-02-24,0.00099602,0.001008,0.0008889,0.00093885,10053733.3876,10053733.3876
2018-02-25,0.00093882,0.00094301,0.0008,0.00086938,6039537.1274,6039537.1274
2018-02-26,0.00086934,0.00093212,0.00084,0.00088162,4600470.0798,4600470.0798
2018-02-27,0.00088178,0.00088999,0.00084362,0.00087938,3914751.2574,3914751.2574
2018-02-28,0.0008765,0.00087999,0.0008682,0.00087588,2151656.62925604,2151656.62925604
2018-03-01,0.00087556,0.00087999,0.0008608,0.00086573,7280391.68232303,7280391.68232303
2018-03-02,0.00086589,0.00087,0.0008467,0.00085016,5809438.76612867,5809438.76612867
2018-03-03,0.00085976,0.00085994,0.00080362,0.00081458,3111431.97174374,3111431.97174374
2018-03-04,0.00081383,0.00083602,0.000803,0.00080783,4107524.26442094,4107524.26442094
2018-03-05,0.00080783,0.00082655,0.00080564,0.00082089,3986825.56999883,3986825.56999883
2018-03-06,0.00082087,0.000824,0.0008,0.0008014,3032130.7679398,3032130.7679398
2018-03-07,0.00077635,0.00081361,0.00077634,0.00079993,1306960.42544435,1306960.42544435
2018-03-08,0.00079796,0.00079927,0.00063996,0.0007305,1544951.24598389,1544951.24598389
2018-03-09,0.00076117,0.00077606,0.000712,0.00072546,1359992.39291079,1359992.39291079
2018-03-10,0.00075848,0.00077874,0.00075391,0.00075883,952864.2936,952864.2936
2018-03-11,0.00077502,0.00083326,0.00077501,0.00080001,635684.0595,635684.0595
2018-03-12,0.00080432,0.0008097,0.00080009,0.00080738,348881.4235,348881.4235
2018-03-13,0.00082,0.00082,0.000788,0.00080302,397961.6361,397961.6361
2018-03-14,0.00080267,0.0008364,0.00079726,0.00080245,699052.4091,699052.4091
2018-03-15,0.00081543,0.00082999,0.00081109,0.00081507,239522.67181158,239522.67181158
2018-03-16,0.00082011,0.00083248,0.00078,0.00079672,2257362.45243895,2257362.45243895
2018-03-17,0.00079398,0.001049,0.00079331,0.00091001,1230006.29328563,1230006.29328563
2018-03-18,0.00095057,0.001,0.00094,0.00097164,1096179.16335816,1096179.16335816
2018-03-19,0.00097163,0.00113576,0.00095041,0.00111482,4888351.30762601,4888351.30762601
2018-03-20,0.00111482,0.0013,0.0011,0.00128363,2586587.09439621,2586587.09439621
2018-03-21,0.00128363,0.00132483,0.00127,0.00127202,1985521.38710971,1985521.38710971
2018-03-22,0.00129957,0.0013145,0.00126865,0.00128528,1529643.927173,1529643.927173
2018-03-23,0.00128528,0.001288,0.0011163,0.00114979,2014245.52655303,2014245.52655303
2018-03-24,0.00115995,0.0012464,0.00113001,0.00118813,1159878.62832701,1159878.62832701
2018-03-25,0.00118813,0.00121398,0.00117,0.00117761,815734.25221621,815734.25221621
2018-03-26,0.00117681,0.00122222,0.00112534,0.00118907,2440163.64010034,2440163.64010034
2018-03-27,0.00117076,0.00122222,0.00115034,0.00120999,1529349.15164171,1529349.15164171
2018-03-28,0.00120996,0.00122222,0.00114412,0.0011941,924649.13472323,924649.13472323
2018-03-29,0.00119204,0.00121068,0.00118665,0.00120914,792892.22999664,792892.22999664
2018-03-30,0.00120915,0.00121061,0.001135,0.00117173,905836.32172335,905836.32172335
2018-03-31,0.00117153,0.00122222,0.00114581,0.0011704,777092.5263328,777092.5263328
2018-04-01,0.00117937,0.0011827,0.00114,0.00114685,543328.36062269,543328.36062269
2018-04-02,0.00114687,0.0011747,0.0011,0.00112505,424878.63982906,424878.63982906
2018-04-03,0.00112202,0.0011648,0.00105569,0.00111201,442019.85519103,442019.85519103
2018-04-04,0.00111389,0.00113388,0.00108,0.00110446,226847.6146278,226847.6146278
2018-04-05,0.00110462,0.00112898,0.00106757,0.00107685,338937.9070114,338937.9070114
2018-04-06,0.001079,0.00110672,0.00107503,0.00108405,132950.879753,132950.879753
2018-04-07,0.00108401,0.00112,0.00107517,0.00109017,329444.61924356,329444.61924356
2018-04-08,0.0011,0.001109,0.00107012,0.00108155,345125.48364528,345125.48364528
2018-04-09,0.00109872,0.00109998,0.00104796,0.00108,337532.7901527,337532.7901527
2018-04-10,0.00107034,0.00108602,0.00101232,0.00103316,1498542.92834186,1498542.92834186
2018-04-11,0.0010326,0.001036,0.00100002,0.00100002,3041987.74558205,3041987.74558205
2018-04-12,0.00101107,0.00107585,0.001,0.00102825,776935.30069892,776935.30069892
2018-04-13,0.00103349,0.00122,0.001009,0.00113262,749797.64137103,749797.64137103
2018-04-14,0.00114814,0.00115048,0.00110001,0.00111238,2453881.27453719,2453881.27453719
2018-04-15,0.00111219,0.0011271,0.00108,0.001112,11950237.41736715,11950237.41736715
2018-04-16,0.00111033,0.00119055,0.00110688,0.00112372,2141394.34204292,2141394.34204292
2018-04-17,0.00112391,0.00112988,0.00107,0.00110134,4286946.56282107,4286946.56282107
2018-04-18,0.00110129,0.00112988,0.00109999,0.00109999,8294639.05585316,8294639.05585316
2018-04-19,0.00109904,0.00115203,0.00107,0.0011217,10238576.18400493,10238576.18400493
2018-04-20,0.00110817,0.00113544,0.00099,0.0010176,3869942.61819759,3869942.61819759
2018-04-21,0.00101759,0.00106,0.00098005,0.0009894,614460.46355655,614460.46355655
2018-04-22,0.00098972,0.00104788,0.00095014,0.00098773,12520566.44395718,12520566.44395718
2018-04-23,0.000985,0.00109499,0.00097,0.00107067,22749283.25083288,22749283.25083288
2018-04-24,0.00107441,0.00112,0.00106,0.00106001,17985172.82666994,17985172.82666994
2018-04-25,0.00106001,0.00108999,0.00095,0.00108054,19864217.32692172,19864217.32692172
2018-04-26,0.00108296,0.00111,0.00100812,0.00107987,15033920.72925526,15033920.72925526
2018-04-27,0.00107802,0.00110245,0.0010192,0.0010748,24030243.40304726,24030243.40304726
2018-04-28,0.00105783,0.00111899,0.00103,0.00106141,16046773.09573222,16046773.09573222
2018-04-29,0.00106141,0.0010935,0.00101795,0.00106372,18894051.4694421,18894051.4694421
2018-04-30,0.00106408,0.00109997,0.00103,0.00109222,34259762.63331865,34259762.63331865
2018-05-01,0.00109238,0.00109999,0.001046,0.00106998,7951451.04196903,7951451.04196903
2018-05-02,0.00106998,0.001072,0.00102591,0.00103588,22665412.83626311,22665412.83626311
2018-05-03,0.00103,0.0010759,0.00101366,0.00105603,8444488.51709533,8444488.51709533
2018-05-04,0.00104231,0.00107,0.00101915,0.00104484,3416651.15054998,3416651.15054998
2018-05-05,0.00104723,0.00105,0.00098994,0.00100094,821985.85359816,821985.85359816
2018-05-06,0.00100094,0.00102173,0.0009701,0.00097496,432292.12088439,432292.12088439
2018-05-07,0.00097496,0.0010505,0.00097021,0.00099962,38160300.789984,38160300.789984
2018-05-08,0.00099823,0.0010454,0.000985,0.00100024,3327748.59210987,3327748.59210987
2018-05-09,0.00100024,0.00119097,0.00100024,0.00116065,34071000.95712297,34071000.95712297
2018-05-10,0.00115887,0.00122,0.00107,0.0011815,22392747.67892915,22392747.67892915
2018-05-11,0.00118279,0.00118344,0.001,0.00110178,14505458.26254485,14505458.26254485
2018-05-12,0.00109667,0.00112966,0.00101801,0.00107919,39001282.48215109,39001282.48215109
2018-05-13,0.00107994,0.001095,0.00104,0.00108469,4181430.66781187,4181430.66781187
2018-05-14,0.00108469,0.00113045,0.00102,0.00107512,21849664.42600126,21849664.42600126
2018-05-15,0.00107514,0.00113624,0.0010456,0.00110135,13524227.01537931,13524227.01537931
2018-05-16,0.00109086,0.001117,0.001065,0.00109125,24283011.8104661,24283011.8104661
2018-05-17,0.00109126,0.00156197,0.00108229,0.001427,19637697.16198149,19637697.16198149
2018-05-18,0.00142672,0.00175599,0.00133057,0.00173,3697438.61481092,3697438.61481092
2018-05-19,0.00173,0.00200806,0.00133333,0.001623,5073663.49827771,5073663.49827771
2018-05-20,0.001623,0.001623,0.00134,0.00147341,1746211.43491679,1746211.43491679
2018-05-21,0.00147341,0.0017,0.00146901,0.00162789,7821133.00091169,7821133.00091169
2018-05-22,0.00162872,0.00183949,0.00156,0.00168682,21122469.20947395,21122469.20947395
2018-05-23,0.00168696,0.00181718,0.00166105,0.00180887,45508294.68219324,45508294.68219324
2018-05-24,0.001809,0.00191992,0.00176446,0.00189158,34683137.63597352,34683137.63597352
2018-05-25,0.00189505,0.001968,0.00182,0.00189695,7809801.28168136,7809801.28168136
2018-05-26,0.00189502,0.00193739,0.0018167,0.00183724,13574405.86777205,13574405.86777205
2018-05-27,0.00184929,0.00193,0.00180533,0.00189076,13097196.31134524,13097196.31134524
2018-05-28,0.00191486,0.00197991,0.00182,0.00193486,7577915.66283923,7577915.66283923
2018-05-29,0.00193475,0.0019451,0.00182,0.00185555,4203099.25258841,4203099.25258841
2018-05-30,0.00188555,0.00194048,0.0018259,0.0019129,62077762.35410773,62077762.35410773
2018-05-31,0.00189715,0.0020699,0.00188463,0.00196529,8968585.13736863,8968585.13736863
2018-06-01,0.00196529,0.00203999,0.00193611,0.00197041,28334088.80183076,28334088.80183076
2018-06-02,0.00197025,0.00219477,0.00197,0.00215421,8218915.64382116,8218915.64382116
2018-06-03,0.00218555,0.00222224,0.002137,0.00217003,7387711.6374884,7387711.6374884
2018-06-04,0.00217002,0.00219,0.00207988,0.00219,6829336.90292818,6829336.90292818
2018-06-05,0.00218711,0.00231999,0.00190001,0.00203334,11210928.33382841,11210928.33382841
2018-06-06,0.00203886,0.00221999,0.002,0.00211837,15491832.83640287,15491832.83640287
2018-06-07,0.0021119,0.002488,0.0021119,0.00238,10037168.32118414,10037168.32118414
2018-06-08,0.00239312,0.002749,0.00238,0.0027443,8091252.4538754,8091252.4538754
2018-06-09,0.00274899,0.00299899,0.002545,0.00286094,8930140.44285683,8930140.44285683
2018-06-10,0.0028797,0.00297888,0.00265,0.00283424,5203795.31998669,5203795.31998669
2018-06-11,0.00283412,0.00300584,0.00281409,0.00298612,12819002.76089111,12819002.76089111
2018-06-12,0.00299055,0.003264,0.00298908,0.00321109,10821642.30687737,10821642.30687737
2018-06-13,0.00321178,0.0032621,0.00284,0.00295845,9112790.76191978,9112790.76191978
2018-06-14,0.00295826,0.003,0.00281001,0.00293928,2147525.40241968,2147525.40241968
2018-06-15,0.00293928,0.00298842,0.00265066,0.00266809,10152309.44311201,10152309.44311201
2018-06-16,0.00267698,0.0028,0.00230008,0.00254263,7618419.24114594,7618419.24114594
2018-06-17,0.00252621,0.00254997,0.00232,0.00232002,9067966.15177364,9067966.15177364
2018-06-18,0.00232724,0.00259679,0.00215601,0.002316,9630305.47810982,9630305.47810982
2018-06-19,0.00232124,0.00263222,0.002316,0.00258805,13015938.66855513,13015938.66855513
2018-06-20,0.00258608,0.00269222,0.00242864,0.00258746,7981174.70549334,7981174.70549334
2018-06-21,0.00259578,0.00267261,0.00253004,0.0025836,7814059.49819767,7814059.49819767
2018-06-22,0.00257006,0.00258641,0.00193608,0.00244128,9018871.28748017,9018871.28748017
2018-06-23,0.00244099,0.00246109,0.002351,0.00236905,9591471.13654783,9591471.13654783
2018-06-24,0.00235513,0.0024099,0.0021,0.00224847,16959164.13699976,16959164.13699976
2018-06-25,0.00221442,0.00245958,0.00221442,0.00239833,19075883.06391426,19075883.06391426
2018-06-26,0.00239944,0.00239944,0.002235,0.00229917,11117350.11511742,11117350.11511742
2018-06-27,0.00229161,0.0022999,0.00207,0.0021772,11014195.18614105,11014195.18614105
2018-06-28,0.00217719,0.00217992,0.00188759,0.00202974,13149596.93481449,13149596.93481449
2018-06-29,0.00203813,0.00218999,0.00199387,0.0021257,12530021.37818194,12530021.37818194
2018-06-30,0.00211809,0.002256,0.00206627,0.002145,18199622.30216259,18199622.30216259
2018-07-01,0.00214086,0.00215586,0.00205,0.00209424,17240943.90992978,17240943.90992978
2018-07-02,0.00209424,0.00211199,0.0020101,0.00204772,16461642.12788651,16461642.12788651
2018-07-03,0.00203603,0.002048,0.00187147,0.00195906,21452311.0033615,21452311.0033615
2018-07-04,0.00195898,0.00197199,0.00183088,0.00194954,15633067.76732308,15633067.76732308
2018-07-05,0.00193475,0.00207112,0.00192761,0.00206575,20071807.27946731,20071807.27946731
2018-07-06,0.00205818,0.0024,0.00190219,0.001957,20559200.11459839,20559200.11459839
2018-07-07,0.00195999,0.00196865,0.00188694,0.00191201,16794318.42075333,16794318.42075333
2018-07-08,0.00192368,0.00192997,0.00180534,0.00182586,13934655.3501698,13934655.3501698
2018-07-09,0.00181968,0.00182586,0.00173999,0.00178917,14405654.31314465,14405654.31314465
2018-07-10,0.00178431,0.00180352,0.001652,0.00174028,8124171.79749007,8124171.79749007
2018-07-11,0.00174491,0.00176,0.00152,0.001647,8807645.32774569,8807645.32774569
2018-07-12,0.0016477,0.001701,0.0015129,0.00157991,1783515.88036901,1783515.88036901
2018-07-13,0.00159255,0.00168,0.00151541,0.0015515,3823333.60153035,3823333.60153035
2018-07-14,0.0015515,0.00164673,0.00153376,0.00154891,7980724.5026188,7980724.5026188
2018-07-15,0.00156309,0.0016089,0.0015,0.00155702,3847400.94595959,3847400.94595959
2018-07-16,0.00152767,0.00160495,0.00150562,0.00158003,10318352.75665779,10318352.75665779
2018-07-17,0.00158475,0.00160472,0.00149,0.00153287,21057039.65632545,21057039.65632545
2018-07-18,0.00153287,0.00159248,0.00152,0.00157956,18547802.7044232,18547802.7044232
2018-07-19,0.00157817,0.00162776,0.00152501,0.00158587,19089524.25716456,19089524.25716456
2018-07-20,0.00158587,0.00169,0.00156886,0.00167,17514223.18149609,17514223.18149609
2018-07-21,0.00166983,0.001698,0.001597,0.00167004,4181858.08763567,4181858.08763567
2018-07-22,0.00167004,0.00173888,0.00164819,0.00167755,6426419.86921029,6426419.86921029
2018-07-23,0.0016735,0.0018946,0.00167001,0.0018018,8210993.4840106,8210993.4840106
2018-07-24,0.0018008,0.0019408,0.00175847,0.00185175,20331691.92340105,20331691.92340105
2018-07-25,0.00184498,0.00190987,0.00171875,0.00175425,15444469.32391508,15444469.32391508
2018-07-26,0.00175422,0.00225999,0.00172354,0.00211726,7516787.1604668,7516787.1604668
2018-07-27,0.00211728,0.00214649,0.00190911,0.00199436,14379759.34522666,14379759.34522666
2018-07-28,0.00199376,0.00210841,0.001975,0.00209001,9424687.99145458,9424687.99145458
2018-07-29,0.00210148,0.00218946,0.00208911,0.0021768,12383586.30322574,12383586.30322574
2018-07-30,0.0021768,0.00218388,0.00200888,0.002043,15869996.47139591,15869996.47139591
2018-07-31,0.00203547,0.00204903,0.00184106,0.00185016,8607624.45106139,8607624.45106139
2018-08-01,0.00185014,0.00192988,0.00180103,0.00187166,18401258.79130965,18401258.79130965
2018-08-02,0.00186547,0.00204534,0.00186508,0.00199,10002889.67381839,10002889.67381839
2018-08-03,0.00199,0.00202997,0.0018765,0.00189611,15390888.19548928,15390888.19548928
2018-08-04,0.00188827,0.00190396,0.00175,0.0017685,12064065.64383355,12064065.64383355
2018-08-05,0.00178606,0.00185884,0.00176,0.00178769,11946010.42727417,11946010.42727417
2018-08-06,0.00176835,0.00180199,0.00173002,0.00174114,16400484.5639759,16400484.5639759
2018-08-07,0.00173732,0.00182,0.0017,0.00177786,15166376.26162381,15166376.26162381
2018-08-08,0.00177786,0.0017862,0.00160131,0.00163594,27964862.68708461,27964862.68708461
2018-08-09,0.00163744,0.00176114,0.00159471,0.0017489,27557591.94723532,27557591.94723532
2018-08-10,0.00172281,0.00183221,0.00172101,0.00175574,24418338.99151284,24418338.99151284
2018-08-11,0.00175574,0.00188187,0.00165333,0.00177635,21839164.36535407,21839164.36535407
2018-08-12,0.00176925,0.00179153,0.00161894,0.001688,46594384.46716098,46594384.46716098
2018-08-13,0.001688,0.00179025,0.00166666,0.00177064,27498752.78172911,27498752.78172911
2018-08-14,0.00177192,0.00182671,0.00157785,0.00168012,37068001.84944603,37068001.84944603
2018-08-15,0.00168359,0.00172665,0.00160018,0.00163109,29611109.0905599,29611109.0905599
2018-08-16,0.00161501,0.00177991,0.00161501,0.00175557,33795509.41539598,33795509.41539598
2018-08-17,0.0017642,0.00190678,0.00171865,0.00178772,34308855.78247866,34308855.78247866
2018-08-18,0.00178275,0.001992,0.00171367,0.00181108,56198919.82253257,56198919.82253257
2018-08-19,0.00181649,0.00184184,0.00175556,0.00180776,20727619.29706382,20727619.29706382
2018-08-20,0.00180262,0.00195405,0.00176308,0.00188891,24313199.21604096,24313199.21604096
2018-08-21,0.00188658,0.0018876,0.00181012,0.00184496,16485606.8341565,16485606.8341565
2018-08-22,0.001853,0.00189362,0.001815,0.0018621,26106027.08221974,26106027.08221974
2018-08-23,0.00187499,0.00197899,0.001856,0.00194575,11582652.81872127,11582652.81872127
2018-08-24,0.00194575,0.00196918,0.00184,0.00187542,25913425.4460565,25913425.4460565
2018-08-25,0.00188038,0.00193332,0.0018569,0.00188881,20792017.52915559,20792017.52915559
2018-08-26,0.00188898,0.0020601,0.001768,0.0018022,20530455.27648306,20530455.27648306
2018-08-27,0.00179827,0.00183375,0.001757,0.0017808,36224210.37053688,36224210.37053688
2018-08-28,0.0018045,0.0018045,0.001718,0.00174624,28936432.16630184,28936432.16630184
2018-08-29,0.00174371,0.00181894,0.001699,0.0017997,26037188.00198686,26037188.00198686
2018-08-30,0.00179969,0.001815,0.001751,0.00176821,21426857.150996,21426857.150996
2018-08-31,0.00176469,0.00179146,0.00166003,0.00171439,37058446.14922891,37058446.14922891
2018-09-01,0.00171804,0.0017449,0.00167,0.0017037,22669918.53323849,22669918.53323849
2018-09-02,0.00170572,0.0017387,0.00167,0.00170624,25744481.7279667,25744481.7279667
2018-09-03,0.00171252,0.00176428,0.00169264,0.00172126,28584668.79412269,28584668.79412269
2018-09-04,0.0017278,0.00178119,0.00170722,0.00175299,24866933.31644258,24866933.31644258
2018-09-05,0.00175149,0.00183535,0.0017213,0.00183486,32099763.27342708,32099763.27342708
2018-09-06,0.00183173,0.0019125,0.00180224,0.00186272,32742309.73568401,32742309.73568401
2018-09-07,0.00186204,0.00198697,0.001847,0.00194314,58976303.21641639,58976303.21641639
2018-09-08,0.00194316,0.00203943,0.00191,0.002,24025175.15866008,24025175.15866008
2018-09-09,0.002,0.00242314,0.00199341,0.00226095,21423096.23345399,21423096.23345399
2018-09-10,0.0022518,0.00244,0.00216751,0.00220377,24780946.38522625,24780946.38522625
2018-09-11,0.00219082,0.00228532,0.00218,0.00220062,33706028.36112749,33706028.36112749
2018-09-12,0.00221394,0.00254,0.0022,0.00234222,28264034.85419837,28264034.85419837
2018-09-13,0.00232552,0.00239183,0.00213561,0.0021747,19877163.10473964,19877163.10473964
2018-09-14,0.00216723,0.00221245,0.002,0.00205164,24197267.39887071,24197267.39887071
2018-09-15,0.00206292,0.0020688,0.00191794,0.0019537,28153137.50367901,28153137.50367901
2018-09-16,0.00195565,0.00205,0.00192801,0.00196487,23653014.94431699,23653014.94431699
2018-09-17,0.00195759,0.00222473,0.00193142,0.00211,21376296.57856166,21376296.57856166
2018-09-18,0.00211,0.00212993,0.00196111,0.00199306,25083308.81799695,25083308.81799695
2018-09-19,0.00199045,0.00202522,0.0019002,0.00196534,46329882.68376373,46329882.68376373
2018-09-20,0.00196393,0.00202552,0.0018616,0.00188508,16177930.33357425,16177930.33357425
2018-09-21,0.00189008,0.0019423,0.00175,0.00178191,55079172.70012952,55079172.70012952
2018-09-22,0.00179154,0.00186372,0.00175,0.00181063,44532642.83090436,44532642.83090436
2018-09-23,0.00181413,0.00187499,0.001805,0.00183238,30843570.49299616,30843570.49299616
2018-09-24,0.00183239,0.00194014,0.00180229,0.00186902,26436744.18236352,26436744.18236352
2018-09-25,0.00186919,0.002,0.00182513,0.00183753,34758756.3909349,34758756.3909349
2018-09-26,0.00183171,0.00197253,0.00182852,0.00191927,17271885.30425141,17271885.30425141
2018-09-27,0.00191888,0.00196231,0.00183525,0.00184612,215292168.95701152,215292168.95701152
