,amount,cost,datetime,fee,id,info,order,price,side,symbol,takerOrMaker,timestamp,type
140,0.0002,6.8260688e-05,2018-10-19T15:57:34.000Z,,98009481,"{'id': 98009481, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964654000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964654000,limit
141,0.0002,6.8260688e-05,2018-10-19T15:57:37.000Z,,98009496,"{'id': 98009496, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964657000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964657000,limit
142,0.0002,6.8260688e-05,2018-10-19T15:57:52.000Z,,98009606,"{'id': 98009606, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964672000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964672000,limit
143,0.0002,6.8260688e-05,2018-10-19T15:57:56.000Z,,98009630,"{'id': 98009630, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964676000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964676000,limit
144,0.0002,6.8260688e-05,2018-10-19T15:57:59.000Z,,98009640,"{'id': 98009640, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964679000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964679000,limit
145,0.0002,6.8260688e-05,2018-10-19T15:58:01.000Z,,98009658,"{'id': 98009658, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964681000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964681000,limit
146,0.0002,6.8260688e-05,2018-10-19T15:58:03.000Z,,98009674,"{'id': 98009674, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964683000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964683000,limit
147,0.0002,6.8260688e-05,2018-10-19T15:58:05.000Z,,98009692,"{'id': 98009692, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964685000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964685000,limit
148,0.0002,6.8260688e-05,2018-10-19T15:58:06.000Z,,98009699,"{'id': 98009699, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964686000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964686000,limit
149,0.0002,6.8260688e-05,2018-10-19T15:58:07.000Z,,98009701,"{'id': 98009701, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964687000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964687000,limit
150,0.0002,6.8260688e-05,2018-10-19T15:58:08.000Z,,98009704,"{'id': 98009704, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964688000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964688000,limit
151,0.0002,6.8260688e-05,2018-10-19T15:58:10.000Z,,98009713,"{'id': 98009713, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964690000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964690000,limit
152,0.0002,6.8260688e-05,2018-10-19T15:58:15.000Z,,98009728,"{'id': 98009728, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964695000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964695000,limit
153,0.0002,6.8260688e-05,2018-10-19T15:58:20.000Z,,98009775,"{'id': 98009775, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964700000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964700000,limit
154,0.0002,6.8260688e-05,2018-10-19T15:58:32.000Z,,98009852,"{'id': 98009852, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964712000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964712000,limit
155,0.0002,6.8260688e-05,2018-10-19T15:58:36.000Z,,98009886,"{'id': 98009886, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964716000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964716000,limit
156,0.0002,6.8260688e-05,2018-10-19T15:58:43.000Z,,98009950,"{'id': 98009950, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964723000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964723000,limit
157,0.0002,6.8260688e-05,2018-10-19T15:58:44.000Z,,98009953,"{'id': 98009953, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964724000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964724000,limit
158,0.0002,6.8260688e-05,2018-10-19T15:58:46.000Z,,98009969,"{'id': 98009969, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964726000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964726000,limit
159,0.0002,6.8260688e-05,2018-10-19T15:58:49.000Z,,98009993,"{'id': 98009993, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964729000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964729000,limit
160,0.0002,6.8260688e-05,2018-10-19T15:58:51.000Z,,98010005,"{'id': 98010005, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964731000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964731000,limit
161,0.0002,6.8260688e-05,2018-10-19T15:58:52.000Z,,98010019,"{'id': 98010019, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964732000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964732000,limit
162,0.0002,6.8260688e-05,2018-10-19T15:58:53.000Z,,98010030,"{'id': 98010030, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964733000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964733000,limit
163,0.0002,6.8260688e-05,2018-10-19T15:58:54.000Z,,98010038,"{'id': 98010038, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964734000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964734000,limit
164,0.0002,6.8260688e-05,2018-10-19T15:58:55.000Z,,98010056,"{'id': 98010056, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964735000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964735000,limit
165,0.0002,6.8260688e-05,2018-10-19T15:58:56.000Z,,98010061,"{'id': 98010061, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964736000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964736000,limit
166,0.0002,6.8260688e-05,2018-10-19T15:58:58.000Z,,98010073,"{'id': 98010073, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964738000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964738000,limit
167,0.0002,6.8260688e-05,2018-10-19T15:58:59.000Z,,98010081,"{'id': 98010081, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964739000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964739000,limit
168,0.0002,6.8260688e-05,2018-10-19T15:59:00.000Z,,98010091,"{'id': 98010091, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964740000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964740000,limit
169,0.0002,6.8260688e-05,2018-10-19T15:59:01.000Z,,98010095,"{'id': 98010095, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964741000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964741000,limit
170,0.0002,6.8260688e-05,2018-10-19T15:59:02.000Z,,98010101,"{'id': 98010101, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964742000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964742000,limit
171,0.0002,6.8260688e-05,2018-10-19T15:59:04.000Z,,98010108,"{'id': 98010108, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964744000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964744000,limit
172,0.0002,6.8260688e-05,2018-10-19T15:59:05.000Z,,98010110,"{'id': 98010110, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964745000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964745000,limit
173,0.0002,6.8260688e-05,2018-10-19T15:59:06.000Z,,98010119,"{'id': 98010119, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964746000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964746000,limit
174,0.0002,6.8260688e-05,2018-10-19T15:59:07.000Z,,98010126,"{'id': 98010126, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964747000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964747000,limit
175,0.0002,6.8260688e-05,2018-10-19T15:59:08.000Z,,98010132,"{'id': 98010132, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964748000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964748000,limit
176,0.0002,6.8260688e-05,2018-10-19T15:59:10.000Z,,98010139,"{'id': 98010139, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964750000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964750000,limit
177,0.0002,6.8260688e-05,2018-10-19T15:59:12.000Z,,98010164,"{'id': 98010164, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964752000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964752000,limit
178,0.0002,6.8260688e-05,2018-10-19T15:59:13.000Z,,98010172,"{'id': 98010172, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964753000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964753000,limit
179,0.0002,6.8260688e-05,2018-10-19T15:59:14.000Z,,98010174,"{'id': 98010174, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964754000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964754000,limit
180,0.0002,6.8260688e-05,2018-10-19T15:59:16.000Z,,98010190,"{'id': 98010190, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964756000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964756000,limit
181,0.0002,6.8260688e-05,2018-10-19T15:59:17.000Z,,98010199,"{'id': 98010199, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964757000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964757000,limit
182,0.0002,6.8260688e-05,2018-10-19T15:59:18.000Z,,98010211,"{'id': 98010211, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964758000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964758000,limit
183,0.0002,6.8260688e-05,2018-10-19T15:59:20.000Z,,98010223,"{'id': 98010223, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964760000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964760000,limit
184,0.0002,6.8260688e-05,2018-10-19T15:59:22.000Z,,98010231,"{'id': 98010231, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964762000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964762000,limit
185,0.0002,6.8260688e-05,2018-10-19T15:59:23.000Z,,98010234,"{'id': 98010234, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964763000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964763000,limit
186,0.0002,6.8260688e-05,2018-10-19T15:59:25.000Z,,98010243,"{'id': 98010243, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964765000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964765000,limit
187,0.0002,6.8260688e-05,2018-10-19T15:59:28.000Z,,98010302,"{'id': 98010302, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964768000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964768000,limit
188,0.0002,6.8260688e-05,2018-10-19T15:59:29.000Z,,98010303,"{'id': 98010303, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964769000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964769000,limit
189,0.0002,6.8260688e-05,2018-10-19T15:59:31.000Z,,98010310,"{'id': 98010310, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964771000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964771000,limit
190,0.0002,6.8260688e-05,2018-10-19T15:59:33.000Z,,98010331,"{'id': 98010331, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964773000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964773000,limit
191,0.0002,6.8260688e-05,2018-10-19T15:59:35.000Z,,98010339,"{'id': 98010339, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964775000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964775000,limit
192,0.0002,6.8260688e-05,2018-10-19T15:59:48.000Z,,98010423,"{'id': 98010423, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964788000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964788000,limit
193,0.0002,6.8260688e-05,2018-10-19T15:59:52.000Z,,98010448,"{'id': 98010448, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964792000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964792000,limit
194,0.0002,6.8260688e-05,2018-10-19T15:59:57.000Z,,98010465,"{'id': 98010465, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964797000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964797000,limit
195,0.0002,6.8260688e-05,2018-10-19T15:59:58.000Z,,98010480,"{'id': 98010480, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964798000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964798000,limit
196,0.0002,6.8260688e-05,2018-10-19T16:00:00.000Z,,98010503,"{'id': 98010503, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964800000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964800000,limit
197,0.0002,6.8260688e-05,2018-10-19T16:00:01.000Z,,98010520,"{'id': 98010520, 'pair': 'BIX_GUSD', 'price': '0.34130344', 'amount': '0.0002', 'time': 1539964801000, 'side': 2}",,0.34130344,sell,BIX/GUSD,,1539964801000,limit
198,51.2893,17.764532713099,2018-10-19T16:28:35.000Z,,98022316,"{'id': 98022316, 'pair': 'BIX_GUSD', 'price': '0.34635943', 'amount': '51.2893', 'time': 1539966515000, 'side': 1}",,0.34635943,buy,BIX/GUSD,,1539966515000,limit
199,56.4551,19.277357167952,2018-10-19T16:48:58.000Z,,98032865,"{'id': 98032865, 'pair': 'BIX_GUSD', 'price': '0.34146352', 'amount': '56.4551', 'time': 1539967738000, 'side': 2}",,0.34146352,sell,BIX/GUSD,,1539967738000,limit
